Fp1,Fp2,C3,C4,P7,P8,O1,O2,time_board
-5341.262262017997,-187500.02235174447,8699.276590261054,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.0180876
-5371.660634477214,-187500.02235174447,8676.701328361194,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.023065
-5398.236858634575,-187500.02235174447,8662.172694465244,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.026091
-5377.427384546684,-187500.02235174447,8679.741165607114,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.0290596
-5339.831750372858,-187500.02235174447,8703.478718218652,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.0341704
-5368.151410597731,-187500.02235174447,8685.127936020845,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.038124
-5408.07162619491,-187500.02235174447,8670.576950380439,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.042016
-5370.408936787718,-187500.02235174447,8677.885970817324,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.0461137
-5318.91051756269,-187500.02235174447,8692.19108726872,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.0491183
-5349.599462699826,-187500.02235174447,8688.614808155871,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.053116
-5401.813137747424,-187500.02235174447,8689.86650584537,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.057154
-5378.455564791628,-187500.02235174447,8695.81206987048,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.0621564
-5322.375037953262,-187500.02235174447,8709.737206666137,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.0661385
-5322.352686208807,-187500.02235174447,8696.90730534879,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.070212
-5350.091201077843,-187500.02235174447,8666.106601489379,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.0741887
-5390.25728586403,-187500.02235174447,8668.006499768078,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.077184
-5346.380811498262,-187500.02235174447,8710.877145633358,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.0810478
-5330.399314212717,-187500.02235174447,8701.601171684406,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.0851865
-5393.006550432033,-187500.02235174447,8681.372842952353,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.0890715
-5405.657637793736,-187500.02235174447,8688.547752922506,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.0941858
-5353.466314490594,-187500.02235174447,8703.679883918749,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.0980928
-5329.035857800944,-187500.02235174447,8705.937410108734,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1021872
-5375.974521157089,-187500.02235174447,8685.485563932129,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1049964
-5402.8860214812785,-187500.02235174447,8677.95302605069,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1090586
-5353.443962746139,-187500.02235174447,8696.884953604336,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1130931
-5321.324505963863,-187500.02235174447,8702.964628096179,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1172097
-5362.0270326169775,-187500.02235174447,8685.507915676584,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.122199
-5398.996817946055,-187500.02235174447,8673.61678762636,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.126222
-5363.055212861921,-187500.02235174447,8687.094889532911,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1301782
-5319.022276284966,-187500.02235174447,8695.29797974801,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1332688
-5344.927948108667,-187500.02235174447,8685.284398232032,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1374109
-5399.01916969051,-187500.02235174447,8672.901531803791,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.14125
-5375.393375801251,-187500.02235174447,8681.126973763345,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1453843
-5329.460540945594,-187500.02235174447,8685.083232531933,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.149432
-5338.647107916726,-187500.02235174447,8670.755764336081,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1543317
-5367.458506519617,-187500.02235174447,8662.485618887618,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1583087
-5369.581922242871,-187500.02235174447,8680.724642363148,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1613224
-5331.159273524198,-187500.02235174447,8712.508822978596,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1654048
-5349.599462699826,-187500.02235174447,8709.223116543664,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1694112
-5388.558553285427,-187500.02235174447,8688.704215133694,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1734004
-5368.978425142578,-187500.02235174447,8682.825706341948,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1773963
-5329.147616523221,-187500.02235174447,8708.329046765453,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1824377
-5327.001849055511,-187500.02235174447,8717.91794513678,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1854632
-5372.107669366321,-187500.02235174447,8697.711968149182,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.189334
-5386.301027095441,-187500.02235174447,8690.045319801011,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.193429
-5337.86479686079,-187500.02235174447,8704.886878119336,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.1974213
-5314.7754448384585,-187500.02235174447,8706.876183375858,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2013507
-5361.49059075005,-187500.02235174447,8685.61967439886,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2053547
-5394.0794341658875,-187500.02235174447,8676.209589983177,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2102864
-5352.482837734561,-187500.02235174447,8691.185258768232,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2132077
-5317.345895450819,-187500.02235174447,8699.075424560955,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2173648
-5353.041631345944,-187500.02235174447,8686.089061032422,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.221269
-5393.319474854407,-187500.02235174447,8676.522514405551,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.225434
-5362.563474483904,-187500.02235174447,8685.95495056569,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2294307
-5318.642296629227,-187500.02235174447,8698.449575716208,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.233461
-5346.939605109645,-187500.02235174447,8678.936502806724,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2384453
-5391.777204486991,-187500.02235174447,8662.396211909796,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.241271
-5364.105744851321,-187500.02235174447,8659.088153730412,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2454488
-5328.588822911838,-187500.02235174447,8670.599302124894,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2495117
-5346.313756264896,-187500.02235174447,8700.14830829481,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2535024
-5389.765547486013,-187500.02235174447,8700.43888097273,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.257492
-5384.11055613882,-187500.02235174447,8689.553581422995,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2613757
-5337.931852094156,-187500.02235174447,8693.800412869503,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2665572
-5335.8531398598125,-187500.02235174447,8694.694482647716,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2695515
-5386.077509650888,-187500.02235174447,8679.070613273456,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.273512
-5393.16301264322,-187500.02235174447,8679.271778973554,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2775195
-5339.362363739296,-187500.02235174447,8696.303808248498,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2813864
-5326.24188974403,-187500.02235174447,8699.053072816501,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2855487
-5375.795707201446,-187500.02235174447,8679.875276073846,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2893708
-5396.40401558924,-187500.02235174447,8673.773249837548,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.2935684
-5348.414820243695,-187500.02235174447,8690.090023289922,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.296455
-5320.922174563668,-187500.02235174447,8697.57785768245,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3005648
-5367.34674779734,-187500.02235174447,8675.33787194942,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.305466
-5399.041521434966,-187500.02235174447,8667.447706156696,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3096023
-5357.891959892745,-187500.02235174447,8685.574970909951,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3135886
-5317.278840217453,-187500.02235174447,8699.09777630541,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3176155
-5350.046497588933,-187500.02235174447,8686.603151154894,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3213787
-5390.279637608485,-187500.02235174447,8666.486581145118,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3245862
-5343.899767863723,-187500.02235174447,8670.33108119143,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3287587
-5289.517973603961,-187500.02235174447,8670.666357358261,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.333478
-5333.394447969728,-187500.02235174447,8685.843191843414,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3375468
-5415.179480931697,-187500.02235174447,8695.38738672583,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3415167
-5384.289370094463,-187500.02235174447,8695.163869281278,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3455484
-5334.936718337145,-187500.02235174447,8696.19204952622,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3495743
-5358.607215715315,-187500.02235174447,8697.063767559977,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3525622
-5396.292256866963,-187500.02235174447,8690.358244223386,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3565958
-5383.462355549616,-187500.02235174447,8691.498183190606,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3615875
-5332.478026447061,-187500.02235174447,8704.238677530131,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3656015
-5326.800683355414,-187500.02235174447,8701.221192028665,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.369614
-5379.371986314295,-187500.02235174447,8683.026872042044,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3736663
-5390.480803308583,-187500.02235174447,8678.578874895438,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.37762
-5342.312794007396,-187500.02235174447,8697.689616404727,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3805974
-5324.654915887704,-187500.02235174447,8702.070558317966,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3846972
-5371.213599588108,-187500.02235174447,8684.569142409462,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.3887007
-5396.49342256706,-187500.02235174447,8675.069651015956,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.39371
-5345.8890731202455,-187500.02235174447,8682.110450519378,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.397724
-5316.764750094981,-187500.02235174447,8687.76544186657,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.40053
-5372.465297277606,-187500.02235174447,8687.944255822213,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4046104
-5408.9880477175775,-187500.02235174447,8680.769345852059,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.408606
-5365.178628585176,-187500.02235174447,8697.95783733819,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4127967
-5322.218575742076,-187500.02235174447,8705.57978219745,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4167569
-5339.29530850593,-187500.02235174447,8681.462249930173,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4216208
-5376.06392813491,-187500.02235174447,8663.71496483266,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.425772
-5371.7723931994915,-187500.02235174447,8690.76057562358,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4287496
-5327.605346155804,-187500.02235174447,8715.81688115798,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4326477
-5350.046497588933,-187500.02235174447,8708.619619443372,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4366663
-5387.530373040482,-187500.02235174447,8688.301883733498,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.440652
-5384.445832305651,-187500.02235174447,8695.521497192562,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4447248
-5340.301137006419,-187500.02235174447,8709.67015143277,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.449708
-5341.619889929282,-187500.02235174447,8699.254238516598,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4537356
-5387.262152107019,-187500.02235174447,8680.925808063246,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4568257
-5384.937570683667,-187500.02235174447,8686.424337199252,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.460677
-5333.394447969728,-187500.02235174447,8704.596305441417,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4648268
-5326.420703699673,-187500.02235174447,8703.72458740766,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4687283
-5379.9307799256785,-187500.02235174447,8678.109488261878,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.47276
-5394.459413821628,-187500.02235174447,8669.325252690942,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.477573
-5335.562567181893,-187500.02235174447,8684.01034879808,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4816632
-5318.8881658182345,-187500.02235174447,8687.430165699741,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.484692
-5381.763622971013,-187500.02235174447,8670.018156769056,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4886863
-5405.8811552382895,-187500.02235174447,8674.354395193386,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.49267
-5353.220445301587,-187500.02235174447,8708.641971187828,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.4965923
-5323.269107731475,-187500.02235174447,8715.682770691248,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5006828
-5359.3895267712505,-187500.02235174447,8696.48262220414,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5056336
-5399.443852835161,-187500.02235174447,8681.015215041067,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5097456
-5363.077564606377,-187500.02235174447,8691.073500045955,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5128276
-5320.542194907927,-187500.02235174447,8702.562296695984,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5168478
-5347.900730121223,-187500.02235174447,8690.201782012198,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5208368
-5393.230067876586,-187500.02235174447,8671.873351558846,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5248218
-5364.105744851321,-187500.02235174447,8671.292206203008,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5288293
-5296.223496940554,-187500.02235174447,8688.212476755676,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5338502
-5335.629622415259,-187500.02235174447,8686.714909877172,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5369203
-5416.3864751322835,-187500.02235174447,8677.885970817324,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5398357
-5390.301989352941,-187500.02235174447,8685.61967439886,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5448318
-5326.9571455666,-187500.02235174447,8695.365034981374,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.548906
-5335.741381137536,-187500.02235174447,8685.91024707678,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5527945
-5394.191192888164,-187500.02235174447,8689.642988400816,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.556718
-5390.100823652843,-187500.02235174447,8704.86452637488,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.561846
-5337.976555583067,-187500.02235174447,8715.079273590956,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5649161
-5323.224404242565,-187500.02235174447,8714.967514868678,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5678298
-5368.710204209114,-187500.02235174447,8691.185258768232,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5718625
-5387.7985939739465,-187500.02235174447,8684.703252876194,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.57689
-5341.15050329572,-187500.02235174447,8703.076386818455,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5809042
-5315.513052405483,-187500.02235174447,8704.573953696961,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5848577
-5362.6752332061815,-187500.02235174447,8688.033662800033,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5889423
-5392.0230736759995,-187500.02235174447,8679.361185951375,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.592837
-5350.24766328903,-187500.02235174447,8691.654645401793,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.5958176
-5313.903726804701,-187500.02235174447,8707.300866520509,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6010277
-5342.8939393632345,-187500.02235174447,8693.778061125047,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6038473
-5389.385567830273,-187500.02235174447,8679.607055140383,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.607914
-5365.15627684072,-187500.02235174447,8683.809183097981,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6119256
-5308.338142435329,-187500.02235174447,8699.924790850257,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6169643
-5328.320601978374,-187500.02235174447,8697.913133849279,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6211128
-5375.281617078975,-187500.02235174447,8685.91024707678,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.625079
-5386.278675350985,-187500.02235174447,8691.431127957241,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.629053
-5333.86383460329,-187500.02235174447,8716.398026513818,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6321044
-5337.216596271586,-187500.02235174447,8701.042378073023,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6362195
-5395.129966155287,-187500.02235174447,8683.38449995333,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6400824
-5393.54299229896,-187500.02235174447,8698.181354782744,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6450565
-5337.440113716139,-187500.02235174447,8719.057884104,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6489947
-5331.583956668849,-187500.02235174447,8712.352360767409,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6530964
-5379.148468869743,-187500.02235174447,8693.800412869503,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.657086
-5387.35155908484,-187500.02235174447,8692.280494246543,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.660094
-5334.288517747941,-187500.02235174447,8714.095796834921,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6639965
-5318.91051756269,-187500.02235174447,8717.381503269853,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.668127
-5364.9104076517115,-187500.02235174447,8702.115261806877,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6729827
-5383.887038694267,-187500.02235174447,8699.656569916793,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6771266
-5335.9648985820895,-187500.02235174447,8717.023875358567,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6810076
-5308.226383713053,-187500.02235174447,8721.404817271807,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6851368
-5347.990137099045,-187500.02235174447,8699.38834898333,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6880555
-5381.9871404155665,-187500.02235174447,8693.331026235941,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6920884
-5324.677267632159,-187500.02235174447,8706.362093253385,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6961868
-5299.129223719743,-187500.02235174447,8706.138575808833,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.6999784
-5368.173762342187,-187500.02235174447,8706.272686275564,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.7052
-5405.54587907146,-187500.02235174447,8699.142479794322,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452368.709572
