x,y,z,time_board,time_marker,marker
0.088,-0.186,1.03,1728432678.4110756,1728432682.0552862,2000
0.088,-0.186,1.03,1728432678.4110787,1728432682.0552862,2000
0.088,-0.186,1.03,1728432678.411082,1728432682.0552862,2000
0.088,-0.186,1.03,1728432678.4110851,1728432682.0552862,2000
0.088,-0.186,1.03,1728432678.4110885,1728432682.0552862,2000
0.088,-0.186,1.03,1728432678.4110913,1728432682.0552862,2000
0.088,-0.186,1.03,1728432678.4110947,1728432682.0552862,2000
0.088,-0.186,1.03,1728432678.411098,1728432682.0552862,2000
0.088,-0.186,1.03,1728432678.411101,1728432682.0552862,2000
0.08600000000000001,-0.184,1.02,1728432678.411104,1728432682.0552862,2000
0.08600000000000001,-0.184,1.02,1728432678.4111075,1728432682.0552862,2000
0.08600000000000001,-0.184,1.02,1728432678.4111109,1728432682.0552862,2000
0.08600000000000001,-0.184,1.02,1728432678.411114,1728432682.0552862,2000
0.08600000000000001,-0.184,1.02,1728432678.4111173,1728432682.0552862,2000
0.08600000000000001,-0.184,1.02,1728432678.4111204,1728432682.0552862,2000
0.08600000000000001,-0.184,1.02,1728432678.4111235,1728432682.0552862,2000
0.08600000000000001,-0.184,1.02,1728432678.4111269,1728432682.0552862,2000
0.08600000000000001,-0.184,1.02,1728432678.41113,1728432682.0552862,2000
0.08600000000000001,-0.184,1.02,1728432678.4111333,1728432682.0552862,2000
0.082,-0.182,1.022,1728432678.4111362,1728432682.0552862,2000
0.082,-0.182,1.022,1728432678.4111395,1728432682.0552862,2000
0.082,-0.182,1.022,1728432678.4111445,1728432682.0552862,2000
0.082,-0.182,1.022,1728432678.4111476,1728432682.0552862,2000
0.082,-0.182,1.022,1728432678.4111507,1728432682.0552862,2000
0.082,-0.182,1.022,1728432678.411154,1728432682.0552862,2000
0.082,-0.182,1.022,1728432678.4111571,1728432682.0552862,2000
0.082,-0.182,1.022,1728432678.4111605,1728432682.0552862,2000
0.082,-0.182,1.022,1728432678.4111636,1728432682.0552862,2000
0.082,-0.182,1.022,1728432678.411167,1728432682.0552862,2000
0.088,-0.188,1.018,1728432678.4111698,1728432682.0552862,2000
0.088,-0.188,1.018,1728432678.411173,1728432682.0552862,2000
0.088,-0.188,1.018,1728432678.4111764,1728432682.0552862,2000
0.088,-0.188,1.018,1728432678.4111795,1728432682.0552862,2000
0.088,-0.188,1.018,1728432678.4111829,1728432682.0552862,2000
0.088,-0.188,1.018,1728432678.411186,1728432682.0552862,2000
0.088,-0.188,1.018,1728432678.4111893,1728432682.0552862,2000
0.088,-0.188,1.018,1728432678.4111924,1728432682.0552862,2000
0.088,-0.188,1.018,1728432678.4111955,1728432682.0552862,2000
0.088,-0.188,1.018,1728432678.4111989,1728432682.0552862,2000
0.09,-0.192,1.018,1728432678.411202,1728432682.0552862,2000
0.09,-0.192,1.018,1728432678.411205,1728432682.0552862,2000
0.09,-0.192,1.018,1728432678.411208,1728432682.0552862,2000
0.09,-0.192,1.018,1728432678.4112113,1728432682.0552862,2000
0.09,-0.192,1.018,1728432678.4112144,1728432682.0552862,2000
0.09,-0.192,1.018,1728432678.4112177,1728432682.0552862,2000
0.09,-0.192,1.018,1728432678.4112208,1728432682.0552862,2000
0.09,-0.192,1.018,1728432678.411224,1728432682.0552862,2000
0.09,-0.192,1.018,1728432678.4112272,1728432682.0552862,2000
0.09,-0.192,1.018,1728432678.4112303,1728432682.0552862,2000
0.088,-0.188,1.022,1728432678.411235,1728432682.0552862,2000
0.088,-0.188,1.022,1728432678.4112384,1728432682.0552862,2000
0.088,-0.188,1.022,1728432678.4112415,1728432682.0552862,2000
0.088,-0.188,1.022,1728432678.411245,1728432682.0552862,2000
0.088,-0.188,1.022,1728432678.411248,1728432682.0552862,2000
0.088,-0.188,1.022,1728432678.4112513,1728432682.0552862,2000
0.088,-0.188,1.022,1728432678.4112544,1728432682.0552862,2000
0.088,-0.188,1.022,1728432678.4112582,1728432682.0552862,2000
0.088,-0.188,1.022,1728432678.411261,1728432682.0552862,2000
0.088,-0.188,1.022,1728432678.4112644,1728432682.0552862,2000
0.082,-0.182,1.026,1728432678.4112678,1728432682.0552862,2000
0.082,-0.182,1.026,1728432678.4112709,1728432682.0552862,2000
0.082,-0.182,1.026,1728432678.411274,1728432682.0552862,2000
0.082,-0.182,1.026,1728432678.4112773,1728432682.0552862,2000
0.082,-0.182,1.026,1728432678.4112804,1728432682.0552862,2000
0.082,-0.182,1.026,1728432678.4112835,1728432682.0552862,2000
0.082,-0.182,1.026,1728432678.4112868,1728432682.0552862,2000
0.082,-0.182,1.026,1728432678.4112902,1728432682.0552862,2000
0.082,-0.182,1.026,1728432678.411304,1728432682.0552862,2000
0.082,-0.182,1.026,1728432678.411307,1728432682.0552862,2000
0.08,-0.184,1.032,1728432678.4113104,1728432682.0552862,2000
0.08,-0.184,1.032,1728432678.4113135,1728432682.0552862,2000
0.08,-0.184,1.032,1728432678.4113169,1728432682.0552862,2000
0.08,-0.184,1.032,1728432678.41132,1728432682.0552862,2000
0.08,-0.184,1.032,1728432678.411323,1728432682.0552862,2000
0.08,-0.184,1.032,1728432678.4113264,1728432682.0552862,2000
0.08,-0.184,1.032,1728432678.4113295,1728432682.0552862,2000
0.08,-0.184,1.032,1728432678.4113328,1728432682.0552862,2000
0.08,-0.184,1.032,1728432678.4113357,1728432682.0552862,2000
0.08,-0.184,1.032,1728432678.4113393,1728432682.0552862,2000
0.082,-0.186,1.03,1728432678.4113424,1728432682.0552862,2000
0.082,-0.186,1.03,1728432678.4113462,1728432682.0552862,2000
0.082,-0.186,1.03,1728432678.41135,1728432682.0552862,2000
0.082,-0.186,1.03,1728432678.411353,1728432682.0552862,2000
0.082,-0.186,1.03,1728432678.4113564,1728432682.0552862,2000
0.082,-0.186,1.03,1728432678.8915071,1728432682.0552862,2000
0.082,-0.186,1.03,1728432678.8915997,1728432682.0552862,2000
0.082,-0.186,1.03,1728432678.8916025,1728432682.0552862,2000
0.082,-0.186,1.03,1728432678.8916051,1728432682.0552862,2000
0.082,-0.186,1.03,1728432678.891608,1728432682.0552862,2000
0.08600000000000001,-0.18,1.022,1728432678.8916106,1728432682.0552862,2000
0.08600000000000001,-0.18,1.022,1728432678.8916135,1728432682.0552862,2000
0.08600000000000001,-0.18,1.022,1728432678.891616,1728432682.0552862,2000
0.08600000000000001,-0.18,1.022,1728432678.8916187,1728432682.0552862,2000
0.08600000000000001,-0.18,1.022,1728432678.8916214,1728432682.0552862,2000
0.08600000000000001,-0.18,1.022,1728432678.891624,1728432682.0552862,2000
0.08600000000000001,-0.18,1.022,1728432678.8916333,1728432682.0552862,2000
0.08600000000000001,-0.18,1.022,1728432678.891636,1728432682.0552862,2000
0.08600000000000001,-0.18,1.022,1728432678.8916385,1728432682.0552862,2000
0.08600000000000001,-0.18,1.022,1728432678.891641,1728432682.0552862,2000
0.092,-0.184,1.022,1728432678.8916435,1728432682.0552862,2000
0.092,-0.184,1.022,1728432678.8916461,1728432682.0552862,2000
0.092,-0.184,1.022,1728432678.8916488,1728432682.0552862,2000
0.092,-0.184,1.022,1728432678.8916512,1728432682.0552862,2000
0.092,-0.184,1.022,1728432678.8916538,1728432682.0552862,2000
0.092,-0.184,1.022,1728432678.8916564,1728432682.0552862,2000
0.092,-0.184,1.022,1728432678.8916588,1728432682.0552862,2000
0.092,-0.184,1.022,1728432678.8916614,1728432682.0552862,2000
0.092,-0.184,1.022,1728432678.891664,1728432682.0552862,2000
0.092,-0.184,1.022,1728432678.8916671,1728432682.0552862,2000
0.09,-0.186,1.022,1728432678.89167,1728432682.0552862,2000
0.09,-0.186,1.022,1728432678.8916724,1728432682.0552862,2000
0.09,-0.186,1.022,1728432678.8916752,1728432682.0552862,2000
0.09,-0.186,1.022,1728432678.8916776,1728432682.0552862,2000
0.09,-0.186,1.022,1728432678.8916805,1728432682.0552862,2000
0.09,-0.186,1.022,1728432678.8916829,1728432682.0552862,2000
0.09,-0.186,1.022,1728432678.8916852,1728432682.0552862,2000
0.09,-0.186,1.022,1728432678.891688,1728432682.0552862,2000
0.09,-0.186,1.022,1728432678.8916907,1728432682.0552862,2000
0.09,-0.186,1.022,1728432678.891693,1728432682.0552862,2000
0.08,-0.184,1.024,1728432678.8916957,1728432682.0552862,2000
0.08,-0.184,1.024,1728432678.8916984,1728432682.0552862,2000
0.08,-0.184,1.024,1728432678.891701,1728432682.0552862,2000
0.08,-0.184,1.024,1728432678.8917036,1728432682.0552862,2000
0.08,-0.184,1.024,1728432678.891706,1728432682.0552862,2000
0.08,-0.184,1.024,1728432678.8917086,1728432682.0552862,2000
0.08,-0.184,1.024,1728432678.8917112,1728432682.0552862,2000
0.08,-0.184,1.024,1728432678.8917139,1728432682.0552862,2000
0.08,-0.184,1.024,1728432678.8917165,1728432682.0552862,2000
0.08,-0.184,1.024,1728432678.891719,1728432682.0552862,2000
0.082,-0.188,1.026,1728432678.8917215,1728432682.0552862,2000
0.082,-0.188,1.026,1728432678.891724,1728432682.0552862,2000
0.082,-0.188,1.026,1728432678.8917267,1728432682.0552862,2000
0.082,-0.188,1.026,1728432678.891729,1728432682.0552862,2000
0.082,-0.188,1.026,1728432678.891732,1728432682.0552862,2000
0.082,-0.188,1.026,1728432678.8917344,1728432682.0552862,2000
0.082,-0.188,1.026,1728432678.8917367,1728432682.0552862,2000
0.082,-0.188,1.026,1728432678.8917396,1728432682.0552862,2000
0.082,-0.188,1.026,1728432678.8917422,1728432682.0552862,2000
0.082,-0.188,1.026,1728432678.8917449,1728432682.0552862,2000
0.08600000000000001,-0.188,1.024,1728432678.8917475,1728432682.0552862,2000
0.08600000000000001,-0.188,1.024,1728432678.89175,1728432682.0552862,2000
0.08600000000000001,-0.188,1.024,1728432678.8917527,1728432682.0552862,2000
0.08600000000000001,-0.188,1.024,1728432678.891755,1728432682.0552862,2000
0.08600000000000001,-0.188,1.024,1728432678.8917577,1728432682.0552862,2000
0.08600000000000001,-0.188,1.024,1728432678.8917603,1728432682.0552862,2000
0.08600000000000001,-0.188,1.024,1728432678.891763,1728432682.0552862,2000
0.08600000000000001,-0.188,1.024,1728432678.8917656,1728432682.0552862,2000
0.08600000000000001,-0.188,1.024,1728432678.891768,1728432682.0552862,2000
0.08600000000000001,-0.188,1.024,1728432678.8917708,1728432682.0552862,2000
0.078,-0.186,1.024,1728432678.891775,1728432682.0552862,2000
0.078,-0.186,1.024,1728432678.8917775,1728432682.0552862,2000
0.078,-0.186,1.024,1728432678.89178,1728432682.0552862,2000
0.078,-0.186,1.024,1728432678.8917825,1728432682.0552862,2000
0.078,-0.186,1.024,1728432678.8917851,1728432682.0552862,2000
0.078,-0.186,1.024,1728432678.8917878,1728432682.0552862,2000
0.078,-0.186,1.024,1728432678.8917904,1728432682.0552862,2000
0.078,-0.186,1.024,1728432678.8917928,1728432682.0552862,2000
0.078,-0.186,1.024,1728432678.8917956,1728432682.0552862,2000
0.078,-0.186,1.024,1728432678.891798,1728432682.0552862,2000
0.08600000000000001,-0.182,1.018,1728432678.8918009,1728432682.0552862,2000
0.08600000000000001,-0.182,1.018,1728432678.8918035,1728432682.0552862,2000
0.08600000000000001,-0.182,1.018,1728432678.891806,1728432682.0552862,2000
0.08600000000000001,-0.182,1.018,1728432678.8918085,1728432682.0552862,2000
0.08600000000000001,-0.182,1.018,1728432678.8918116,1728432682.0552862,2000
0.08600000000000001,-0.182,1.018,1728432678.8918142,1728432682.0552862,2000
0.08600000000000001,-0.182,1.018,1728432678.8918169,1728432682.0552862,2000
0.08600000000000001,-0.182,1.018,1728432678.8918192,1728432682.0552862,2000
0.08600000000000001,-0.182,1.018,1728432678.8918219,1728432682.0552862,2000
0.08600000000000001,-0.182,1.018,1728432678.8918245,1728432682.0552862,2000
0.082,-0.186,1.018,1728432678.891827,1728432682.0552862,2000
0.082,-0.186,1.018,1728432678.8918302,1728432682.0552862,2000
0.082,-0.186,1.018,1728432678.8918328,1728432682.0552862,2000
0.082,-0.186,1.018,1728432678.8918357,1728432682.0552862,2000
0.082,-0.186,1.018,1728432678.891838,1728432682.0552862,2000
0.082,-0.186,1.018,1728432678.8918405,1728432682.0552862,2000
0.082,-0.186,1.018,1728432678.891843,1728432682.0552862,2000
0.082,-0.186,1.018,1728432678.8918457,1728432682.0552862,2000
0.082,-0.186,1.018,1728432678.8918495,1728432682.0552862,2000
0.082,-0.186,1.018,1728432678.891852,1728432682.0552862,2000
0.084,-0.186,1.028,1728432678.8918548,1728432682.0552862,2000
0.084,-0.186,1.028,1728432678.8918576,1728432682.0552862,2000
0.084,-0.186,1.028,1728432678.89186,1728432682.0552862,2000
0.084,-0.186,1.028,1728432678.8918626,1728432682.0552862,2000
0.084,-0.186,1.028,1728432678.8918653,1728432682.0552862,2000
0.084,-0.186,1.028,1728432678.8918676,1728432682.0552862,2000
0.084,-0.186,1.028,1728432678.8918705,1728432682.0552862,2000
0.084,-0.186,1.028,1728432678.891873,1728432682.0552862,2000
0.084,-0.186,1.028,1728432678.8918753,1728432682.0552862,2000
0.084,-0.186,1.028,1728432678.891878,1728432682.0552862,2000
0.08,-0.182,1.024,1728432678.8918805,1728432682.0552862,2000
0.08,-0.182,1.024,1728432678.8918831,1728432682.0552862,2000
0.08,-0.182,1.024,1728432678.8918855,1728432682.0552862,2000
0.08,-0.182,1.024,1728432678.8918881,1728432682.0552862,2000
0.08,-0.182,1.024,1728432678.8918908,1728432682.0552862,2000
0.08,-0.182,1.024,1728432678.8918931,1728432682.0552862,2000
0.08,-0.182,1.024,1728432678.8918958,1728432682.0552862,2000
0.08,-0.182,1.024,1728432678.8918984,1728432682.0552862,2000
0.08,-0.182,1.024,1728432678.8919013,1728432682.0552862,2000
0.08,-0.182,1.024,1728432678.8919036,1728432682.0552862,2000
0.082,-0.18,1.032,1728432678.891906,1728432682.0552862,2000
0.082,-0.18,1.032,1728432678.891909,1728432682.0552862,2000
0.082,-0.18,1.032,1728432678.8919113,1728432682.0552862,2000
0.082,-0.18,1.032,1728432678.891914,1728432682.0552862,2000
0.082,-0.18,1.032,1728432678.8919165,1728432682.0552862,2000
0.082,-0.18,1.032,1728432678.8919191,1728432682.0552862,2000
0.082,-0.18,1.032,1728432679.3710713,1728432682.0552862,2000
0.082,-0.18,1.032,1728432679.3711753,1728432682.0552862,2000
0.082,-0.18,1.032,1728432679.3711784,1728432682.0552862,2000
0.082,-0.18,1.032,1728432679.371182,1728432682.0552862,2000
0.08,-0.184,1.032,1728432679.3711848,1728432682.0552862,2000
0.08,-0.184,1.032,1728432679.3711877,1728432682.0552862,2000
0.08,-0.184,1.032,1728432679.3711908,1728432682.0552862,2000
0.08,-0.184,1.032,1728432679.3711936,1728432682.0552862,2000
0.08,-0.184,1.032,1728432679.3711965,1728432682.0552862,2000
0.08,-0.184,1.032,1728432679.3711994,1728432682.0552862,2000
0.08,-0.184,1.032,1728432679.3712025,1728432682.0552862,2000
0.08,-0.184,1.032,1728432679.371205,1728432682.0552862,2000
0.08,-0.184,1.032,1728432679.371208,1728432682.0552862,2000
0.08,-0.184,1.032,1728432679.3712118,1728432682.0552862,2000
0.08,-0.182,1.032,1728432679.3712149,1728432682.0552862,2000
0.08,-0.182,1.032,1728432679.3712175,1728432682.0552862,2000
0.08,-0.182,1.032,1728432679.3712206,1728432682.0552862,2000
0.08,-0.182,1.032,1728432679.3712234,1728432682.0552862,2000
0.08,-0.182,1.032,1728432679.3712263,1728432682.0552862,2000
0.08,-0.182,1.032,1728432679.3712294,1728432682.0552862,2000
0.08,-0.182,1.032,1728432679.3712323,1728432682.0552862,2000
0.08,-0.182,1.032,1728432679.3712351,1728432682.0552862,2000
0.08,-0.182,1.032,1728432679.371256,1728432682.0552862,2000
0.08,-0.182,1.032,1728432679.3712587,1728432682.0552862,2000
0.076,-0.186,1.024,1728432679.3712611,1728432682.0552862,2000
0.076,-0.186,1.024,1728432679.371278,1728432682.0552862,2000
0.076,-0.186,1.024,1728432679.3712807,1728432682.0552862,2000
0.076,-0.186,1.024,1728432679.3712833,1728432682.0552862,2000
0.076,-0.186,1.024,1728432679.371286,1728432682.0552862,2000
0.076,-0.186,1.024,1728432679.3712883,1728432682.0552862,2000
0.076,-0.186,1.024,1728432679.3712912,1728432682.0552862,2000
0.076,-0.186,1.024,1728432679.3712938,1728432682.0552862,2000
0.076,-0.186,1.024,1728432679.3712964,1728432682.0552862,2000
0.076,-0.186,1.024,1728432679.371299,1728432682.0552862,2000
0.08,-0.182,1.03,1728432679.3713017,1728432682.0552862,2000
0.08,-0.182,1.03,1728432679.3713045,1728432682.0552862,2000
0.08,-0.182,1.03,1728432679.371307,1728432682.0552862,2000
0.08,-0.182,1.03,1728432679.3713095,1728432682.0552862,2000
0.08,-0.182,1.03,1728432679.371312,1728432682.0552862,2000
0.08,-0.182,1.03,1728432679.371315,1728432682.0552862,2000
0.08,-0.182,1.03,1728432679.3713176,1728432682.0552862,2000
0.08,-0.182,1.03,1728432679.3713202,1728432682.0552862,2000
0.08,-0.182,1.03,1728432679.3713229,1728432682.0552862,2000
0.08,-0.182,1.03,1728432679.3713255,1728432682.0552862,2000
0.082,-0.184,1.026,1728432679.371328,1728432682.0552862,2000
0.082,-0.184,1.026,1728432679.3713305,1728432682.0552862,2000
0.082,-0.184,1.026,1728432679.3713331,1728432682.0552862,2000
0.082,-0.184,1.026,1728432679.371336,1728432682.0552862,2000
0.082,-0.184,1.026,1728432679.3713386,1728432682.0552862,2000
0.082,-0.184,1.026,1728432679.3713412,1728432682.0552862,2000
0.082,-0.184,1.026,1728432679.3713439,1728432682.0552862,2000
0.082,-0.184,1.026,1728432679.3713465,1728432682.0552862,2000
0.082,-0.184,1.026,1728432679.371349,1728432682.0552862,2000
0.082,-0.184,1.026,1728432679.3713517,1728432682.0552862,2000
0.082,-0.18,1.026,1728432679.3713543,1728432682.0552862,2000
0.082,-0.18,1.026,1728432679.3713567,1728432682.0552862,2000
0.082,-0.18,1.026,1728432679.3713596,1728432682.0552862,2000
0.082,-0.18,1.026,1728432679.371362,1728432682.0552862,2000
0.082,-0.18,1.026,1728432679.3713648,1728432682.0552862,2000
0.082,-0.18,1.026,1728432679.3713675,1728432682.0552862,2000
0.082,-0.18,1.026,1728432679.37137,1728432682.0552862,2000
0.082,-0.18,1.026,1728432679.3713727,1728432682.0552862,2000
0.082,-0.18,1.026,1728432679.3713756,1728432682.0552862,2000
0.082,-0.18,1.026,1728432679.3713782,1728432682.0552862,2000
0.09,-0.18,1.028,1728432679.3713808,1728432682.0552862,2000
0.09,-0.18,1.028,1728432679.3713837,1728432682.0552862,2000
0.09,-0.18,1.028,1728432679.3713863,1728432682.0552862,2000
0.09,-0.18,1.028,1728432679.3714128,1728432682.0552862,2000
0.09,-0.18,1.028,1728432679.371416,1728432682.0552862,2000
0.09,-0.18,1.028,1728432679.3714187,1728432682.0552862,2000
0.09,-0.18,1.028,1728432679.3714216,1728432682.0552862,2000
0.09,-0.18,1.028,1728432679.3714247,1728432682.0552862,2000
0.09,-0.18,1.028,1728432679.37143,1728432682.0552862,2000
0.09,-0.18,1.028,1728432679.3714328,1728432682.0552862,2000
0.08,-0.178,1.02,1728432679.371436,1728432682.0552862,2000
0.08,-0.178,1.02,1728432679.3714404,1728432682.0552862,2000
0.08,-0.178,1.02,1728432679.3714433,1728432682.0552862,2000
0.08,-0.178,1.02,1728432679.371446,1728432682.0552862,2000
0.08,-0.178,1.02,1728432679.3714488,1728432682.0552862,2000
0.08,-0.178,1.02,1728432679.3714516,1728432682.0552862,2000
0.08,-0.178,1.02,1728432679.3714545,1728432682.0552862,2000
0.08,-0.178,1.02,1728432679.371457,1728432682.0552862,2000
0.08,-0.178,1.02,1728432679.3714604,1728432682.0552862,2000
0.08,-0.178,1.02,1728432679.3714633,1728432682.0552862,2000
0.076,-0.178,1.028,1728432679.3714662,1728432682.0552862,2000
0.076,-0.178,1.028,1728432679.3714695,1728432682.0552862,2000
0.076,-0.178,1.028,1728432679.3714724,1728432682.0552862,2000
0.076,-0.178,1.028,1728432679.3714755,1728432682.0552862,2000
0.076,-0.178,1.028,1728432679.3714783,1728432682.0552862,2000
0.076,-0.178,1.028,1728432679.371481,1728432682.0552862,2000
0.076,-0.178,1.028,1728432679.371484,1728432682.0552862,2000
0.076,-0.178,1.028,1728432679.371487,1728432682.0552862,2000
0.076,-0.178,1.028,1728432679.3714895,1728432682.0552862,2000
0.076,-0.178,1.028,1728432679.3714924,1728432682.0552862,2000
0.084,-0.178,1.022,1728432679.3714955,1728432682.0552862,2000
0.084,-0.178,1.022,1728432679.3714983,1728432682.0552862,2000
0.084,-0.178,1.022,1728432679.3715012,1728432682.0552862,2000
0.084,-0.178,1.022,1728432679.371504,1728432682.0552862,2000
0.084,-0.178,1.022,1728432679.3715067,1728432682.0552862,2000
0.084,-0.178,1.022,1728432679.3715098,1728432682.0552862,2000
0.084,-0.178,1.022,1728432679.3715231,1728432682.0552862,2000
0.084,-0.178,1.022,1728432679.371526,1728432682.0552862,2000
0.084,-0.178,1.022,1728432679.3715289,1728432682.0552862,2000
0.084,-0.178,1.022,1728432679.371532,1728432682.0552862,2000
0.078,-0.178,1.026,1728432679.3715348,1728432682.0552862,2000
0.078,-0.178,1.026,1728432679.3715377,1728432682.0552862,2000
0.078,-0.178,1.026,1728432679.3715403,1728432682.0552862,2000
0.078,-0.178,1.026,1728432679.3715434,1728432682.0552862,2000
0.078,-0.178,1.026,1728432679.3715463,1728432682.0552862,2000
0.078,-0.178,1.026,1728432679.371549,1728432682.0552862,2000
0.078,-0.178,1.026,1728432679.371552,1728432682.0552862,2000
0.078,-0.178,1.026,1728432679.3715549,1728432682.0552862,2000
0.078,-0.178,1.026,1728432679.3715577,1728432682.0552862,2000
0.078,-0.178,1.026,1728432679.3715649,1728432682.0552862,2000
0.078,-0.18,1.026,1728432679.3715675,1728432682.0552862,2000
0.078,-0.18,1.026,1728432679.3715706,1728432682.0552862,2000
0.078,-0.18,1.026,1728432679.3715734,1728432682.0552862,2000
0.078,-0.18,1.026,1728432679.3715763,1728432682.0552862,2000
0.078,-0.18,1.026,1728432679.3715792,1728432682.0552862,2000
0.078,-0.18,1.026,1728432679.371582,1728432682.0552862,2000
0.078,-0.18,1.026,1728432679.8513484,1728432682.0552862,2000
0.078,-0.18,1.026,1728432679.8514252,1728432682.0552862,2000
0.078,-0.18,1.026,1728432679.8514285,1728432682.0552862,2000
0.078,-0.18,1.026,1728432679.8514311,1728432682.0552862,2000
0.08600000000000001,-0.182,1.03,1728432679.851434,1728432682.0552862,2000
0.08600000000000001,-0.182,1.03,1728432679.8514369,1728432682.0552862,2000
0.08600000000000001,-0.182,1.03,1728432679.8514395,1728432682.0552862,2000
0.08600000000000001,-0.182,1.03,1728432679.851442,1728432682.0552862,2000
0.08600000000000001,-0.182,1.03,1728432679.8514447,1728432682.0552862,2000
0.08600000000000001,-0.182,1.03,1728432679.8514473,1728432682.0552862,2000
0.08600000000000001,-0.182,1.03,1728432679.85145,1728432682.0552862,2000
0.08600000000000001,-0.182,1.03,1728432679.8514524,1728432682.0552862,2000
0.08600000000000001,-0.182,1.03,1728432679.8514552,1728432682.0552862,2000
0.08600000000000001,-0.182,1.03,1728432679.8514576,1728432682.0552862,2000
0.084,-0.186,1.03,1728432679.8514602,1728432682.0552862,2000
0.084,-0.186,1.03,1728432679.8514628,1728432682.0552862,2000
0.084,-0.186,1.03,1728432679.8514652,1728432682.0552862,2000
0.084,-0.186,1.03,1728432679.8514678,1728432682.0552862,2000
0.084,-0.186,1.03,1728432679.8514705,1728432682.0552862,2000
0.084,-0.186,1.03,1728432679.8514729,1728432682.0552862,2000
0.084,-0.186,1.03,1728432679.8514757,1728432682.0552862,2000
0.084,-0.186,1.03,1728432679.851478,1728432682.0552862,2000
0.084,-0.186,1.03,1728432679.8514805,1728432682.0552862,2000
0.084,-0.186,1.03,1728432679.851483,1728432682.0552862,2000
0.078,-0.184,1.03,1728432679.8514855,1728432682.0552862,2000
0.078,-0.184,1.03,1728432679.8514884,1728432682.0552862,2000
0.078,-0.184,1.03,1728432679.8514912,1728432682.0552862,2000
0.078,-0.184,1.03,1728432679.8514936,1728432682.0552862,2000
0.078,-0.184,1.03,1728432679.8514965,1728432682.0552862,2000
0.078,-0.184,1.03,1728432679.8514988,1728432682.0552862,2000
0.078,-0.184,1.03,1728432679.8515015,1728432682.0552862,2000
0.078,-0.184,1.03,1728432679.851504,1728432682.0552862,2000
0.078,-0.184,1.03,1728432679.8515067,1728432682.0552862,2000
0.078,-0.184,1.03,1728432679.851509,1728432682.0552862,2000
0.08,-0.184,1.03,1728432679.8515117,1728432682.0552862,2000
0.08,-0.184,1.03,1728432679.851514,1728432682.0552862,2000
0.08,-0.184,1.03,1728432679.8515167,1728432682.0552862,2000
0.08,-0.184,1.03,1728432679.8515203,1728432682.0552862,2000
0.08,-0.184,1.03,1728432679.8515232,1728432682.0552862,2000
0.08,-0.184,1.03,1728432679.8515396,1728432682.0552862,2000
0.08,-0.184,1.03,1728432679.8515427,1728432682.0552862,2000
0.08,-0.184,1.03,1728432679.8515453,1728432682.0552862,2000
0.08,-0.184,1.03,1728432679.851548,1728432682.0552862,2000
0.08,-0.184,1.03,1728432679.8515508,1728432682.0552862,2000
0.082,-0.186,1.03,1728432679.8515537,1728432682.0552862,2000
0.082,-0.186,1.03,1728432679.8515563,1728432682.0552862,2000
0.082,-0.186,1.03,1728432679.8515592,1728432682.0552862,2000
0.082,-0.186,1.03,1728432679.851562,1728432682.0552862,2000
0.082,-0.186,1.03,1728432679.851565,1728432682.0552862,2000
0.082,-0.186,1.03,1728432679.8515675,1728432682.0552862,2000
0.082,-0.186,1.03,1728432679.8515704,1728432682.0552862,2000
0.082,-0.186,1.03,1728432679.851573,1728432682.0552862,2000
0.082,-0.186,1.03,1728432679.851576,1728432682.0552862,2000
0.082,-0.186,1.03,1728432679.8515787,1728432682.0552862,2000
0.08600000000000001,-0.186,1.028,1728432679.8515813,1728432682.0552862,2000
0.08600000000000001,-0.186,1.028,1728432679.851584,1728432682.0552862,2000
0.08600000000000001,-0.186,1.028,1728432679.8515868,1728432682.0552862,2000
0.08600000000000001,-0.186,1.028,1728432679.8515897,1728432682.0552862,2000
0.08600000000000001,-0.186,1.028,1728432679.8515923,1728432682.0552862,2000
0.08600000000000001,-0.186,1.028,1728432679.8515952,1728432682.0552862,2000
0.08600000000000001,-0.186,1.028,1728432679.851598,1728432682.0552862,2000
0.08600000000000001,-0.186,1.028,1728432679.8516006,1728432682.0552862,2000
0.08600000000000001,-0.186,1.028,1728432679.8516035,1728432682.0552862,2000
0.08600000000000001,-0.186,1.028,1728432679.851606,1728432682.0552862,2000
0.092,-0.182,1.026,1728432679.8516088,1728432682.0552862,2000
0.092,-0.182,1.026,1728432679.8516116,1728432682.0552862,2000
0.092,-0.182,1.026,1728432679.8516145,1728432682.0552862,2000
0.092,-0.182,1.026,1728432679.851617,1728432682.0552862,2000
0.092,-0.182,1.026,1728432679.8516197,1728432682.0552862,2000
0.092,-0.182,1.026,1728432679.8516228,1728432682.0552862,2000
0.092,-0.182,1.026,1728432679.8516257,1728432682.0552862,2000
0.092,-0.182,1.026,1728432679.8516283,1728432682.0552862,2000
0.092,-0.182,1.026,1728432679.851631,1728432682.0552862,2000
0.092,-0.182,1.026,1728432679.8516338,1728432682.0552862,2000
0.09,-0.184,1.026,1728432679.8516366,1728432682.0552862,2000
0.09,-0.184,1.026,1728432679.8516393,1728432682.0552862,2000
0.09,-0.184,1.026,1728432679.851642,1728432682.0552862,2000
0.09,-0.184,1.026,1728432679.8516448,1728432682.0552862,2000
0.09,-0.184,1.026,1728432679.8516476,1728432682.0552862,2000
0.09,-0.184,1.026,1728432679.85165,1728432682.0552862,2000
