Fp1,C3,time_board,time_marker,marker
"31555,835194091225","1342,1551993078233","1730328075,8037472","1730328071,4696314",2000
"31461,48848074537","1444,9732238022357","1730328075,8075635","1730328071,4696314",2000
"31502,302766120767","1404,002476215658","1730328075,81186","1730328071,4696314",2000
"31584,19955780501","1265,779288504039","1730328075,8159523","1730328071,4696314",2000
"31503,353298110163","1314,327277460966","1730328075,8200858","1730328071,4696314",2000
"31444,59056193716","1378,5214875366078","1730328075,824679","1730328071,4696314",2000
"31586,278270039355","1423,0461624915797","1730328075,8275423","1730328071,4696314",2000
"31620,141162889144","1364,6187024854069","1730328075,8315928","1730328071,4696314",2000
"31416,02503252328","1283,8618497683824","1730328075,8360631","1730328071,4696314",2000
"31431,067756541703","1295,037721996036","1730328075,8395696","1730328071,4696314",2000
"31574,789473389326","1357,3320337929767","1730328075,8439312","1730328071,4696314",2000
"31556,90807782508","1344,926815620281","1730328075,8478053","1730328071,4696314",2000
"31550,515478910864","1337,5730916944854","1730328075,85285","1730328071,4696314",2000
"31537,842039804706","1371,2124670997223","1730328075,8554947","1730328071,4696314",2000
"31592,93908988704","1376,7780514690935","1730328075,86006","1730328071,4696314",2000
"31602,326822558265","1368,865533931915","1730328075,8635373","1730328071,4696314",2000
"31574,00716233339","1305,5877453789408","1730328075,8676257","1730328071,4696314",2000
"31529,28132167832","1334,421495726287","1730328075,871578","1730328071,4696314",2000
"31558,29388598131","1388,4456620747642","1730328075,875848","1730328071,4696314",2000
"31544,81578407476","1345,1503330648345","1730328075,8806005","1730328071,4696314",2000
"31497,92182420753","1301,810300565994","1730328075,8835373","1730328071,4696314",2000
"31394,299136912723","1363,3893565403648","1730328075,8874986","1730328071,4696314",2000
"31535,897438037093","1379,259095103633","1730328075,8918514","1730328071,4696314",2000
"31631,36173860571","1331,1804927802675","1730328075,8956602","1730328071,4696314",2000
"31552,840060334216","1302,0114662660917","1730328075,900103","1730328071,4696314",2000
"31463,678951702","1360,9083129058258","1730328075,903904","1730328071,4696314",2000
"31431,49243968636","1464,5980554339951","1730328075,9089456","1730328071,4696314",2000
"31550,917810311057","1387,126909151901","1730328075,9118955","1730328071,4696314",2000
"31605,97015690448","1268,707367027684","1730328075,914683","1730328071,4696314",2000
"31593,16260733159","1319,892861830337","1730328075,9202456","1730328071,4696314",2000
"31583,953688616","1434,4008486748755","1730328075,9241805","1730328071,4696314",2000
"31553,331798712232","1350,2018273117335","1730328075,9277232","1730328071,4696314",2000
"31563,278324994844","1279,1903351772232","1730328075,931928","1730328071,4696314",2000
"31520,63119657412","1304,9395447897368","1730328075,9361818","1730328071,4696314",2000
"31454,13475681957","1320,5410624195413","1730328075,938661","1730328071,4696314",2000
"31470,295068060765","1367,680891475784","1730328075,9428413","1730328071,4696314",2000
"31485,963640923936","1334,8685306153932","1730328075,9476807","1730328071,4696314",2000
"31467,255230814844","1349,7547924226276","1730328075,9519856","1730328071,4696314",2000
"31494,83728347269","1409,3668948849315","1730328075,9556696","1730328071,4696314",2000
"31644,07988120077","1436,256043464666","1730328075,95995","1730328071,4696314",2000
"31607,177151105065","1299,1727947202678","1730328075,9626443","1730328071,4696314",2000
"31516,94315873899","1244,0310411490252","1730328075,9671412","1730328071,4696314",2000
"31455,58762020917","1314,9978297946252","1730328075,9706275","1730328071,4696314",2000
"31469,55746049374","1361,9588448952252","1730328075,975922","1730328071,4696314",2000
"31531,47179263494","1348,480742988675","1730328075,9797292","1730328071,4696314",2000
"31601,87978766916","1359,9471878942477","1730328075,9840033","1730328071,4696314",2000
"31466,048236614257","1357,8461239154487","1730328075,9876652","1730328071,4696314",2000
"31444,210582281423","1346,871417387893","1730328075,9919264","1730328071,4696314",2000
"31523,939254753503","1376,7780514690935","1730328075,995146","1730328071,4696314",2000
"31552,37067370065","1260,0125384345697","1730328075,999431","1730328071,4696314",2000
"31573,40366523309","1316,4059896953097","1730328076,0037873","1730328071,4696314",2000
"31530,35420541217","1414,9995344876688","1730328076,007954","1730328071,4696314",2000
"31481,359181566146","1353,1522575798342","1730328076,0120282","1730328071,4696314",2000
"31492,06566716024","1283,3701113903655","1730328076,016047","1730328071,4696314",2000
"31500,872254475627","1333,6391846703511","1730328076,0190578","1730328071,4696314",2000
"31526,28618792131","1355,7003564477393","1730328076,0229092","1730328071,4696314",2000
"31558,80797610378","1368,5749612539962","1730328076,0270553","1730328071,4696314",2000
"31570,989676831923","1355,02980411408","1730328076,0322008","1730328071,4696314",2000
"31547,855621320683","1361,0871268614685","1730328076,0363948","1730328071,4696314",2000
"31518,217208172944","1318,864681585393","1730328076,040082","1730328071,4696314",2000
"31498,2347486299","1336,7907806385494","1730328076,0431807","1730328071,4696314",2000
"31516,540827338795","1314,6625536277954","1730328076,0467212","1730328071,4696314",2000
"31544,30169395229","1322,3962572093317","1730328076,0511816","1730328071,4696314",2000
"31502,794504498783","1374,2076008567335","1730328076,0548656","1730328071,4696314",2000
"31525,48152512092","1397,6322290458954","1730328076,0593944","1730328071,4696314",2000
"31559,567935415263","1322,0833327869575","1730328076,0638125","1730328071,4696314",2000
"31538,95962702747","1325,6596118998066","1730328076,0679245","1730328071,4696314",2000
"31518,32896689522","1377,582714269485","1730328076,070822","1730328071,4696314",2000
"31507,4883708344","1366,8091734420268","1730328076,0752292","1730328071,4696314",2000
"31519,75947854036","1292,355512661399","1730328076,0788937","1730328071,4696314",2000
"31553,04122603431","1276,1504979313015","1730328076,083061","1730328071,4696314",2000
"31538,75846132737","1348,1678185663009","1730328076,087032","1730328071,4696314",2000
"31511,243463902887","1384,578810283996","1730328076,092203","1730328071,4696314",2000
"31508,22597840142","1367,7479467091498","1730328076,0958295","1730328071,4696314",2000
"31534,66809209205","1336,343745749443","1730328076,0994494","1730328071,4696314",2000
"31508,449495845976","1345,954995865225","1730328076,1034832","1730328071,4696314",2000
"31489,42816131451","1333,0803910589684","1730328076,1071694","1730328071,4696314",2000
"31522,888722764103","1342,7139929192058","1730328076,1113064","1730328071,4696314",2000
"31539,786641572315","1338,131885305868","1730328076,1152136","1730328071,4696314",2000
"31427,73734661786","1295,484756885142","1730328076,1201484","1730328071,4696314",2000
"31423,512866915808","1348,4136877553092","1730328076,1243331","1730328071,4696314",2000
"31598,661136467595","1399,934458724792","1730328076,1271815","1730328071,4696314",2000
"31616,40842156511","1348,883074388871","1730328076,131029","1730328071,4696314",2000
"31464,595373224663","1259,878427967838","1730328076,1353292","1730328071,4696314",2000
"31416,628529623573","1349,128943577879","1730328076,1390395","1730328071,4696314",2000
"31567,72632214145","1392,737197010183","1730328076,1432796","1730328071,4696314",2000
"31564,373560473152","1295,6412190963292","1730328076,147939","1730328071,4696314",2000
"31492,91503344953","1291,841422538927","1730328076,1511147","1730328071,4696314",2000
"31445,12700380409","1328,9453183347366","1730328076,1549318","1730328071,4696314",2000
"31489,51756829233","1357,957882637725","1730328076,1591194","1730328071,4696314",2000
"31561,15490927159","1345,954995865225","1730328076,1629667","1730328071,4696314",2000
"31586,904118884104","1279,1903351772232","1730328076,1677","1730328071,4696314",2000
"31540,77011832835","1331,515768947097","1730328076,1710603","1730328071,4696314",2000
"31544,771080585848","1441,7769243451269","1730328076,1761189","1730328071,4696314",2000
"31566,63108666314","1392,3348656099874","1730328076,17895","1730328071,4696314",2000
"31528,38725190011","1315,0872367724464","1730328076,1821425","1730328071,4696314",2000
"31461,913163890025","1318,1047222739128","1730328076,186965","1730328071,4696314",2000
"31494,92669045052","1391,8654789764262","1730328076,1912007","1730328071,4696314",2000
"31595,01780212138","1367,0773943754905","1730328076,195136","1730328071,4696314",2000
"31540,77011832835","1275,8599252533825","1730328076,1991584","1730328071,4696314",2000
"31517,34549013919","1319,065847285491","1730328076,2040668","1730328071,4696314",2000
"31487,88589094709","1356,7285366926833","1730328076,2072086","1730328071,4696314",2000
"31545,86631606416","1394,1677086553227","1730328076,2112052","1730328071,4696314",2000
"31547,073310264743","1400,381493613898","1730328076,2151463","1730328071,4696314",2000
"31537,1938392155","1409,478653607208","1730328076,2190905","1730328071,4696314",2000
"31455,542916720264","1329,7052776462172","1730328076,2232914","1730328071,4696314",2000
"31498,771190496827","1344,6585946868177","1730328076,227115","1730328071,4696314",2000
"31596,85064516672","1310,907460559304","1730328076,231132","1730328071,4696314",2000
"31617,749526232423","1340,4117632403093","1730328076,2352035","1730328071,4696314",2000
"31506,72841152292","1329,1688357792898","1730328076,2380495","1730328071,4696314",2000
"31442,288332258267","1337,6624986723066","1730328076,242226","1730328071,4696314",2000
"31489,22699561441","1340,1435423068456","1730328076,2470405","1730328071,4696314",2000
"31577,76225540188","1305,096007000924","1730328076,2513242","1730328071,4696314",2000
"31587,373505517666","1351,2970627900438","1730328076,2551484","1730328071,4696314",2000
"31510,796429013782","1361,9588448952252","1730328076,2593863","1730328071,4696314",2000
"31472,552594250752","1323,1338647763569","1730328076,2631156","1730328071,4696314",2000
"31442,802422380737","1326,330164233466","1730328076,2665148","1730328071,4696314",2000
"31516,18319942752","1383,774147483605","1730328076,270403","1730328071,4696314",2000
"31528,722528066937","1367,323263564499","1730328076,2752616","1730328071,4696314",2000
"31556,01400804687","1336,2096352827116","1730328076,279152","1730328071,4696314",2000
"31598,169398089576","1313,477911171664","1730328076,2830808","1730328071,4696314",2000
"31498,301803863265","1316,3165827174882","1730328076,286157","1730328071,4696314",2000
"31463,09780634616","1392,4689760767194","1730328076,2902455","1730328071,4696314",2000
"31519,737126795902","1377,0239206581025","1730328076,2942064","1730328071,4696314",2000
"31493,67499276101","1299,4410156537317","1730328076,298271","1730328071,4696314",2000
"31455,65467544254","1316,9647833066922","1730328076,3032207","1730328071,4696314",2000
"31510,77407726933","1398,7945197575714","1730328076,3072958","1730328071,4696314",2000
"31567,79337737481","1316,6295071398624","1730328076,311256","1730328071,4696314",2000
"31590,63686020814","1276,1057944423908","1730328076,314278","1730328071,4696314",2000
"31510,863484247147","1297,3175999304772","1730328076,3183346","1730328071,4696314",2000
"31542,33474044022","1403,220165159722","1730328076,3221965","1730328071,4696314",2000
"31532,1423449686","1441,732220856216","1730328076,3264008","1730328071,4696314",2000
"31470,362123294133","1304,6266203673626","1730328076,331316","1730328071,4696314",2000
"31427,22325649539","1242,1087911258687","1730328076,3351562","1730328071,4696314",2000
"31472,306725061742","1335,7626003936057","1730328076,3392797","1730328071,4696314",2000
"31598,48232251195","1414,2172234317331","1730328076,3423307","1730328071,4696314",2000
"31680,289707218377","1367,4573740312308","1730328076,3462856","1730328071,4696314",2000
"31502,682745776507","1256,7715354885502","1730328076,3503542","1730328071,4696314",2000
"31431,02305305279","1325,2796322440663","1730328076,3542223","1730328071,4696314",2000
"31502,347469609675","1437,708906854261","1730328076,3583176","1730328071,4696314",2000
"31558,53975517032","1332,2757282585774","1730328076,363212","1730328071,4696314",2000
"31526,643815832595","1325,6372601553512","1730328076,3663397","1730328071,4696314",2000
"31470,89856516106","1342,132847563368","1730328076,3702376","1730328071,4696314",2000
"31489,80814097025","1300,9832860211477","1730328076,3743515","1730328071,4696314",2000
"31521,949949496982","1343,74217316415","1730328076,3784215","1730328071,4696314",2000
"31551,87893532264","1294,881259784849","1730328076,3826709","1730328071,4696314",2000
"31526,08502222121","1313,7684838495832","1730328076,3874185","1730328071,4696314",2000
"31494,2337863724","1379,482612548186","1730328076,3914263","1730328071,4696314",2000
"31522,66520531955","1396,1346621673897","1730328076,394454","1730328071,4696314",2000
"31466,98700988138","1337,7295539056724","1730328076,398446","1730328071,4696314",2000
"31512,316347636744","1277,15632643179","1730328076,4022353","1730328071,4696314",2000
"31508,89653073508","1317,5682804069854","1730328076,4064927","1730328071,4696314",2000
"31559,90321158209","1354,2698448025997","1730328076,4103775","1730328071,4696314",2000
"31556,036359791324","1308,2699547135776","1730328076,4146607","1730328071,4696314",2000
"31498,011231185348","1299,8656987983825","1730328076,4195378","1730328071,4696314",2000
"31442,668311914007","1317,3671147068876","1730328076,4223864","1730328071,4696314",2000
"31487,170635124523","1357,1085163484236","1730328076,4265587","1730328071,4696314",2000
"31595,04015386584","1335,807303882516","1730328076,4304397","1730328071,4696314",2000
"31574,47654896695","1281,6713788117622","1730328076,43453","1730328071,4696314",2000
"31536,545638626296","1330,576995679974","1730328076,4383662","1730328071,4696314",2000
"31495,261966617345","1343,9209871197925","1730328076,442467","1730328071,4696314",2000
"31537,3950049156","1374,7440427236609","1730328076,4474216","1730328071,4696314",2000
"31483,75081822286","1349,9783098671808","1730328076,4504783","1730328071,4696314",2000
"31487,70707699145","1311,2203849816783","1730328076,454588","1730328071,4696314",2000
"31540,47954565043","1348,7266121776834","1730328076,4586637","1730328071,4696314",2000
"31524,38628964261","1286,7675765475724","1730328076,4625366","1730328071,4696314",2000
"31522,66520531955","1284,4429951242205","1730328076,4667587","1730328071,4696314",2000
"31479,056951887247","1385,584638784485","1730328076,4704456","1730328071,4696314",2000
"31442,06481481371","1425,3930956593867","1730328076,4747975","1730328071,4696314",2000
"31519,62536807363","1352,4370017572644","1730328076,4778547","1730328071,4696314",2000
"31559,05384529279","1292,6907888282287","1730328076,482677","1730328071,4696314",2000
"31559,88085983764","1307,711161102195","1730328076,4865155","1730328071,4696314",2000
"31554,382330701632","1354,3816035248765","1730328076,490447","1730328076,4873483",1000
"31535,42805140353","1332,8792253588708","1730328076,4944515","1730328076,4873483",1000
"31452,19015505197","1330,9569753357143","1730328076,4986088","1730328076,4873483",1000
"31488,71290549194","1394,9500197112584","1730328076,5025673","1730328076,4873483",1000
"31533,52815312483","1317,322411217977","1730328076,5055535","1730328076,4873483",1000
"31518,01604247285","1298,099910986413","1730328076,509626","1730328076,4873483",1000
"31517,41254537256","1357,130868092879","1730328076,5144482","1730328076,4873483",1000
"31494,859635217148","1387,3280748519987","1730328076,5185716","1730328076,4873483",1000
"31493,071495660723","1294,389521406832","1730328076,5225213","1730328076,4873483",1000
"31539,47371714994","1325,3019839885217","1730328076,5265572","1730328076,4873483",1000
"31585,58536596124","1353,2640163021108","1730328076,5304828","1730328076,4873483",1000
"31487,550614780263","1303,5984401224184","1730328076,5336185","1730328076,4873483",1000
"31411,10764874312","1306,481815157153","1730328076,5375557","1730328076,4873483",1000
"31530,510667623363","1372,866496189415","1730328076,5426395","1730328076,4873483",1000
"31646,29270390185","1346,0220510985914","1730328076,5465243","1730328076,4873483",1000
"31506,437838845","1237,4819800236205","1730328076,5507576","1730328076,4873483",1000
"31440,20962002392","1302,1902802217342","1730328076,554562","1730328076,4873483",1000
"31487,88589094709","1366,876228675393","1730328076,5585015","1730328076,4873483",1000
"31530,085984478712","1343,3621935084095","1730328076,561618","1730328076,4873483",1000
"31466,60703022564","1364,5963507409515","1730328076,5656483","1730328076,4873483",1000
"31470,27271631631","1386,5010603071523","1730328076,5705528","1730328076,4873483",1000
"31540,74776658389","1342,8481033859375","1730328076,5745554","1730328076,4873483",1000
"31539,56312412776","1352,2134843127114","1730328076,578552","1730328076,4873483",1000
"31494,14437939458","1264,5722943034525","1730328076,5816786","1730328076,4873483",1000
"31500,112295164145","1295,8200330519717","1730328076,5857365","1730328076,4873483",1000
"31519,737126795902","1340,7917428960495","1730328076,5896363","1730328076,4873483",1000
"31506,884873734103","1341,3952399963428","1730328076,59366","1730328076,4873483",1000
"31507,33190862321","1321,5915944089406","1730328076,597814","1730328076,4873483",1000
"31479,97337340992","1276,329311886944","1730328076,602769","1730328076,4873483",1000
"31456,302876031743","1337,617795183396","1730328076,6067588","1730328076,4873483",1000
"31486,745951979872","1397,6545807903506","1730328076,6098175","1730328076,4873483",1000
"31512,673975548027","1395,844089489471","1730328076,6135871","1730328076,4873483",1000
"31532,879952535623","1359,321339049499","1730328076,6178305","1730328076,4873483",1000
"31524,25217917588","1340,5682254514963","1730328076,6216168","1730328076,4873483",1000
"31547,699159109496","1298,5245941310638","1730328076,6258652","1730328076,4873483",1000
"31550,895458566603","1291,5732016054633","1730328076,630715","1730328076,4873483",1000
"31491,730390993405","1323,9161758322923","1730328076,6348033","1730328076,4873483",1000
"31485,315440334733","1336,5672631939965","1730328076,6376674","1730328076,4873483",1000
"31489,60697527015","1346,871417387893","1730328076,6417625","1730328076,4873483",1000
"31566,85460410769","1343,161027808312","1730328076,6456957","1730328076,4873483",1000
"31529,080155978223","1312,2485652266223","1730328076,6498957","1730328076,4873483",1000
"31470,6303442276","1333,5274259480748","1730328076,6540554","1730328076,4873483",1000
"31470,2280128274","1356,4603157592196","1730328076,6589077","1730328076,4873483",1000
"31470,764454694327","1346,8490656434376","1730328076,6626804","1730328076,4873483",1000
"31501,65456553156","1335,1143998044015","1730328076,6659083","1730328076,4873483",1000
"31503,15213241007","1336,5672631939965","1730328076,6702116","1730328076,4873483",1000
"31490,85867295965","1361,9811966396803","1730328076,6738732","1730328076,4873483",1000
"31503,822684743725","1361,7129757062169","1730328076,6777792","1730328076,4873483",1000
"31576,95759260149","1313,7684838495832","1730328076,6817536","1730328076,4873483",1000
"31522,575798341728","1299,3963121648208","1730328076,686819","1730328076,4873483",1000
"31437,326244989188","1390,9267057093032","1730328076,6899064","1730328076,4873483",1000
"31468,03754187078","1351,4758767456865","1730328076,692907","1730328076,4873483",1000
"31541,57478112874","1275,7705182755612","1730328076,6979012","1730328076,4873483",1000
"31492,80327472726","1289,3380271599326","1730328076,701918","1730328076,4873483",1000
"31562,94304882801","1363,8140396850158","1730328076,7059238","1730328076,4873483",1000
"31590,815674163783","1386,612819029429","1730328076,7099457","1730328076,4873483",1000
"31541,50772589537","1334,3097370040105","1730328076,7139387","1730328076,4873483",1000
"31465,422387769508","1301,1844517212453","1730328076,718012","1730328076,4873483",1000
"31443,003588080835","1374,4758217901972","1730328076,720786","1730328076,4873483",1000
"31425,1668960055","1363,9481501517475","1730328076,7259452","1730328076,4873483",1000
"31569,849737864704","1355,6333012143734","1730328076,729817","1730328076,4873483",1000
"31622,331633845766","1349,0842400889685","1730328076,7338965","1730328076,4873483",1000
"31468,216355826426","1317,1883007512452","1730328076,7377949","1730328076,4873483",1000
"31472,396132039565","1320,8763385863708","1730328076,7428727","1730328076,4873483",1000
"31511,355222625167","1318,3729432073765","1730328076,7458072","1730328076,4873483",1000
"31502,638042287595","1304,9395447897368","1730328076,7488475","1730328076,4873483",1000
"31487,95294618046","1328,9453183347366","1730328076,753894","1730328076,4873483",1000
"31561,221964504955","1408,249307662166","1730328076,757828","1730328076,4873483",1000
"31532,36586241316","1363,5905222404626","1730328076,7618337","1730328076,4873483",1000
"31508,583606312703","1275,4352421087317","1730328076,765926","1730328076,4873483",1000
"31440,008454323823","1281,8948962563154","1730328076,7708354","1730328076,4873483",1000
"31459,38741676657","1320,429303697265","1730328076,7738855","1730328076,4873483",1000
"31613,770915719386","1351,967615123703","1730328076,7768605","1730328076,4873483",1000
"31549,80022308829","1347,966652866203","1730328076,781868","1730328076,4873483",1000
"31498,458266074453","1332,6110044254071","1730328076,7858648","1730328076,4873483",1000
"31516,116144194144","1347,3408040214545","1730328076,789848","1730328076,4873483",1000
"31515,62440581613","1361,7576791951276","1730328076,7939131","1730328076,4873483",1000
"31521,257045418864","1301,6314866103514","1730328076,7968748","1730328076,4873483",1000
"31497,94417595198","1310,683943114751","1730328076,8009164","1730328076,4873483",1000
"31501,162827153545","1341,9093301188148","1730328076,8049512","1730328076,4873483",1000
"31527,694347821995","1347,519617977097","1730328076,8089528","1730328076,4873483",1000
"31489,294050847777","1323,6256031543735","1730328076,8140335","1730328076,4873483",1000
"31431,738308875363","1295,0824254849465","1730328076,8180468","1730328076,4873483",1000
"31490,299879348266","1319,0211437965804","1730328076,8220408","1730328076,4873483",1000
"31540,837173561715","1338,131885305868","1730328076,8249953","1730328076,4873483",1000
"31502,727449265418","1318,1717775072786","1730328076,828932","1730328076,4873483",1000
"31485,203681612456","1284,353588146399","1730328076,832991","1730328076,4873483",1000
"31446,15518404904","1293,4730998841644","1730328076,8370116","1730328076,4873483",1000
"31471,45735877244","1339,4729899731865","1730328076,8421698","1730328076,4873483",1000
"31562,71953138346","1347,6537284438286","1730328076,845924","1730328076,4873483",1000
"31502,2357108874","1301,743245332628","1730328076,850006","1730328076,4873483",1000
"31508,740068523894","1262,9182652137597","1730328076,8530655","1730328076,4873483",1000
"31501,22988238691","1332,2533765141222","1730328076,856995","1730328076,4873483",1000
"31477,380571053098","1343,384545252865","1730328076,8610768","1730328076,4873483",1000
"31468,506928504343","1289,069806226469","1730328076,8650503","1730328076,4873483",1000
"31516,71964129444","1299,999809265114","1730328076,8704338","1730328076,4873483",1000
"31574,49890071141","1379,6614265038284","1730328076,8740263","1730328076,4873483",1000
"31520,16180994056","1355,6556529588286","1730328076,8779857","1730328076,4873483",1000
"31509,07534469072","1278,452727610198","1730328076,881034","1730328076,4873483",1000
"31468,953963393447","1271,3895763623211","1730328076,8850276","1730328076,4873483",1000
"31469,64686747156","1321,2339664976555","1730328076,8891094","1730328076,4873483",1000
"31576,30939201229","1331,9628038362032","1730328076,8931038","1730328076,4873483",1000
"31534,66809209205","1292,2214021946672","1730328076,89713","1730328076,4873483",1000
"31489,271699103323","1285,0911957134242","1730328076,9021528","1730328076,4873483",1000
"31505,87904523361","1324,877300843871","1730328076,905176","1730328076,4873483",1000
"31534,46692639196","1337,2825190165663","1730328076,9091034","1730328076,4873483",1000
"31568,575688430752","1315,8918995728377","1730328076,9130745","1730328076,4873483",1000
"31519,826533773725","1341,2387777851557","1730328076,917107","1730328076,4873483",1000
"31496,1336846511","1405,678857049806","1730328076,9210887","1730328076,4873483",1000
"31480,018076898825","1329,9958503241362","1730328076,9261496","1730328076,4873483",1000
"31538,132612482623","1246,3779743168325","1730328076,9301472","1730328076,4873483",1000
"31541,641836362105","1251,4071168192766","1730328076,9333084","1730328076,4873483",1000
"31503,0850771767","1326,4419229557425","1730328076,937075","1730328076,4873483",1000
"31526,37559489913","1373,9840834121806","1730328076,9413486","1730328076,4873483",1000
"31562,96540057247","1329,9511468352257","1730328076,9452207","1730328076,4873483",1000
"31514,37270812664","1255,519837799053","1730328076,949292","1730328076,4873483",1000
"31471,39030353908","1262,5382855580194","1730328076,9533052","1730328076,4873483",1000
"31495,77605673981","1331,8510451139266","1730328076,9582012","1730328076,4873483",1000
"31553,890592323616","1333,482722459164","1730328076,961154","1730328076,4873483",1000
"31535,159830470067","1309,2981349585218","1730328076,9651327","1730328076,4873483",1000
"31464,1259865911","1293,942486517726","1730328076,9691665","1730328076,4873483",1000
"31498,301803863265","1325,033763055058","1730328076,9733536","1730328076,4873483",1000
"31537,998502015893","1341,0823155739683","1730328076,9771836","1730328076,4873483",1000
"31520,3406238962","1307,644105868829","1730328076,9812336","1730328076,4873483",1000
"31478,90048967606","1270,070823439458","1730328076,98627","1730328076,4873483",1000
"31506,08021093372","1322,0386292980468","1730328076,989411","1730328076,4873483",1000
"31490,679859004005","1338,7353824061613","1730328076,9934409","1730328076,4873483",1000
"31507,91305397905","1280,06205321098","1730328076,997428","1730328076,4873483",1000
"31524,81097278726","1271,4789833401423","1730328077,0013337","1730328076,4873483",1000
"31513,99272847089","1326,6207369113847","1730328077,0054123","1730328076,4873483",1000
"31532,634083346617","1342,9822138526697","1730328077,009434","1730328076,4873483",1000
"31548,39206318761","1300,2456784541223","1730328077,0142674","1730328076,4873483",1000
"31515,557350582763","1270,4955065841089","1730328077,017254","1730328076,4873483",1000
"31489,7857892258","1311,2427367261334","1730328077,0202956","1730328076,4873483",1000
"31502,682745776507","1365,1104408634235","1730328077,0252607","1730328076,4873483",1000
"31556,416339447063","1329,0570770570132","1730328077,0292723","1730328076,4873483",1000
"31567,39104597462","1304,0901785004353","1730328077,033367","1730328076,4873483",1000
"31513,41158311505","1327,4924549451418","1730328077,037285","1730328076,4873483",1000
"31516,607882572163","1373,5594002675296","1730328077,0412724","1730328076,4873483",1000
"31585,741828172428","1369,8937141768592","1730328077,044292","1730328076,4873483",1000
"31576,801130390304","1318,551757163019","1730328077,0483136","1730328076,4873483",1000
"31510,90818773606","1303,5984401224184","1730328077,0537732","1730328076,4873483",1000
"31492,512702049346","1328,4312282122646","1730328077,0573075","1730328076,4873483",1000
"31542,491202651407","1318,5741089074745","1730328077,061379","1730328076,4873483",1000
"31549,733167854927","1283,5265736015529","1730328077,0656433","1730328076,4873483",1000
"31465,601201725152","1282,4089863787874","1730328077,0686028","1730328076,4873483",1000
"31470,80915818324","1342,5575307080187","1730328077,0725884","1730328076,4873483",1000
"31535,226885703432","1361,2435890726554","1730328077,0765543","1730328076,4873483",1000
"31536,590342115207","1306,1912424792342","1730328077,0805757","1730328076,4873483",1000
"31487,304745591257","1274,7870415195275","1730328077,0854712","1730328076,4873483",1000
"31502,593338798684","1345,3291470204767","1730328077,0894716","1730328076,4873483",1000
"31506,46019058945","1368,642016487362","1730328077,0934916","1730328076,4873483",1000
"31507,30955687876","1309,678114614262","1730328077,0965295","1730328076,4873483",1000
"31503,688574276995","1276,0610909534803","1730328077,100593","1730328076,4873483",1000
"31468,484576759885","1320,675172886273","1730328077,1044004","1730328076,4873483",1000
"31533,081118235725","1355,9238738922922","1730328077,1085284","1730328076,4873483",1000
"31618,598892521728","1320,2281379971669","1730328077,1135583","1730328076,4873483",1000
"31574,320086755764","1316,6518588843178","1730328077,117638","1730328076,4873483",1000
"31488,668202003028","1330,867568357893","1730328077,1204464","1730328076,4873483",1000
"31504,023850443824","1315,6683821282843","1730328077,1247213","1730328076,4873483",1000
"31516,09379244969","1290,5003178716086","1730328077,1284304","1730328076,4873483",1000
"31519,33479539571","1255,6315965213296","1730328077,1327195","1730328076,4873483",1000
"31450,44671898445","1275,8599252533825","1730328077,1365042","1730328076,4873483",1000
"31487,170635124523","1341,5293504630747","1730328077,1416428","1730328076,4873483",1000
"31575,61648793417","1342,64693768584","1730328077,145527","1730328076,4873483",1000
"31578,81278739128","1289,1145097153794","1730328077,1486127","1730328076,4873483",1000
"31533,52815312483","1316,6965623732283","1730328077,1526096","1730328076,4873483",1000
"31522,32992915272","1382,3436358384654","1730328077,1564908","1730328076,4873483",1000
"31536,56799037076","1343,2057312972229","1730328077,160925","1730328076,4873483",1000
"31520,00534772937","1288,6451230818182","1730328077,16493","1730328076,4873483",1000
"31482,36501006663","1310,5721843924744","1730328077,1705437","1730328076,4873483",1000
"31452,771300407807","1388,1327376523898","1730328077,17365","1730328076,4873483",1000
"31458,470995243908","1448,281281981621","1730328077,1767955","1730328076,4873483",1000
"31540,72541483944","1397,1851941567893","1730328077,1817737","1730328076,4873483",1000
"31559,836156348727","1274,9658554751702","1730328077,1858196","1730328076,4873483",1000
"31557,6009819032","1287,3710736478656","1730328077,1886916","1730328076,4873483",1000
"31562,51836568336","1314,5284431610637","1730328077,192809","1730328076,4873483",1000
"31579,326877513755","1323,938527576748","1730328077,1966443","1730328076,4873483",1000
"31500,26875737533","1307,711161102195","1730328077,200878","1730328076,4873483",1000
"31427,44677393994","1356,326205292488","1730328077,2046423","1730328076,4873483",1000
"31581,96438335948","1392,804252243549","1730328077,2088473","1730328076,4873483",1000
"31627,67370077058","1329,5264636905747","1730328077,2138276","1730328076,4873483",1000
"31543,76525208536","1292,5119748725865","1730328077,216813","1730328076,4873483",1000
"31519,848885518182","1341,0823155739683","1730328077,2205815","1730328076,4873483",1000
"31533,639911847105","1380,4660893042194","1730328077,224821","1730328076,4873483",1000
"31578,790435646828","1378,8567637034373","1730328077,2286396","1730328076,4873483",1000
"31582,72434267096","1333,5274259480748","1730328077,232772","1730328076,4873483",1000
"31483,75081822286","1317,1435972623349","1730328077,2366185","1730328076,4873483",1000
"31442,33303574718","1361,0200716281024","1730328077,2418027","1730328076,4873483",1000
"31490,590452026187","1311,935640804248","1730328077,2448044","1730328076,4873483",1000
"31551,543659155806","1260,6607390237737","1730328077,2487864","1730328076,4873483",1000
